,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature,
5/15/2020 18:10,5.35432,65.66,1.757923614,0,59,6489,99.45,69.116,
5/15/2020 18:15,5.31495,65.66,1.753880502,0,59,6488,99.44,69.026,
5/15/2020 18:20,5.31495,65.66,1.757923614,0,59,6486,99.44,68.936,
5/15/2020 18:25,5.31495,65.66,1.753880502,0,59,6488,99.44,68.864,
5/15/2020 18:30,5.35432,65.66,1.757923614,0,59,6488,99.43,68.81,
5/15/2020 18:35,5.35432,65.66,1.753880502,0,59,6489,99.43,68.774,
5/15/2020 18:40,5.31495,65.66,1.757923614,0,59,6488,99.44,68.738,
5/15/2020 18:45,5.35432,65.66,1.753880502,0,59,6487,99.44,68.666,
5/15/2020 18:50,5.35432,65.66,1.757923614,0,59,6487,99.44,68.612,
5/15/2020 18:55,5.35432,65.66,1.757923614,0,59,6488,99.45,68.54,
5/15/2020 19:00,5.35432,65.66,1.757923614,0,59,6487,99.45,68.486,
5/15/2020 19:05,5.31495,65.66,1.753880502,0,59,6486,99.45,68.432,
5/15/2020 19:10,5.35432,65.66,1.757923614,0,59,6487,99.45,68.414,
5/15/2020 19:15,5.31495,65.66,1.753880502,0,59,6487,99.46,68.396,
5/15/2020 19:20,5.31495,65.66,1.749846689,0,59,6485,99.46,68.342,
5/15/2020 19:25,5.31495,65.66,1.761976046,0,59,6486,99.46,68.252,
5/15/2020 19:30,5.27558,65.66,1.757923614,0,59,6485,99.46,68.126,
5/15/2020 19:35,5.31495,65.66,1.753880502,0,59,6487,99.46,68.036,
5/15/2020 19:40,5.31495,65.66,1.757923614,0,59,6486,99.46,67.928,
5/15/2020 19:45,5.31495,65.66,1.757923614,0,59,6488,99.46,67.784,
5/15/2020 19:50,5.31495,65.66,1.757923614,0,59,6486,99.47,67.658,
5/15/2020 19:55,5.31495,65.66,1.761976046,0,59,6485,99.48,67.532,
5/15/2020 20:00,5.27558,65.66,1.757923614,0,59,6487,99.48,67.406,
5/15/2020 20:05,5.27558,65.66,1.757923614,0,59,6489,99.49,67.28,
5/15/2020 20:10,5.27558,65.66,1.757923614,0,59,6487,99.48,67.172,
5/15/2020 20:15,5.27558,65.66,1.757923614,0,59,6487,99.49,67.064,
5/15/2020 20:20,5.31495,65.66,1.757923614,0,59,6485,99.49,66.974,
5/15/2020 20:25,5.31495,65.66,1.753880502,0,59,6487,99.49,66.884,
5/15/2020 20:30,5.35432,65.66,1.749846689,0,59,6488,99.49,66.848,
5/15/2020 20:35,5.31495,65.516,1.749846689,0,59,6486,99.49,66.83,
5/15/2020 20:40,5.31495,65.48,1.749846689,0,59,6485,99.49,66.794,
5/15/2020 20:45,5.35432,65.48,1.757923614,0,59,6486,99.5,66.776,
5/15/2020 20:50,5.31495,65.48,1.757923614,0,59,6485,99.5,66.74,
5/15/2020 20:55,5.35432,65.48,1.753880502,0,59,6486,99.51,66.776,
5/15/2020 21:00,5.31495,65.48,1.761976046,0,59,6486,99.51,66.866,
5/15/2020 21:05,5.35432,65.48,1.753880502,0,59,6486,99.51,66.902,
5/15/2020 21:10,5.31495,65.48,1.757923614,0,59,6484,99.51,66.884,
5/15/2020 21:15,5.31495,65.48,1.741806873,0,59,6487,99.51,66.83,
5/15/2020 21:20,5.31495,65.48,1.745822153,0,59,6486,99.52,66.776,
5/15/2020 21:25,5.27558,65.48,1.745822153,0,59,6486,99.51,66.686,
5/15/2020 21:30,5.27558,65.48,1.745822153,0,59,6486,99.51,66.614,
5/15/2020 21:35,5.35432,65.48,1.749846689,0,59,6487,99.52,66.542,
5/15/2020 21:40,5.31495,65.48,1.741806873,0,59,6487,99.53,66.488,
5/15/2020 21:45,5.31495,65.336,1.749846689,0,59,6486,99.53,66.47,
5/15/2020 21:50,5.31495,65.3,1.749846689,0,59,6486,99.53,66.452,
5/15/2020 21:55,5.31495,65.3,1.745822153,0,59,6486,99.52,66.452,
5/15/2020 22:00,5.31495,65.3,1.745822153,0,59,6484,99.53,66.452,
5/15/2020 22:05,5.31495,65.3,1.749846689,0,59,6486,99.53,66.488,
5/15/2020 22:10,5.31495,65.3,1.745822153,0,59,6489,99.53,66.524,
5/15/2020 22:15,5.39369,65.3,1.741806873,0,59,6487,99.53,66.56,
5/15/2020 22:20,5.86613,65.3,1.737800829,0,59,6486,99.54,66.596,
5/15/2020 22:25,5.9055,65.3,1.745822153,0,59,6486,99.54,66.632,
5/15/2020 22:30,5.82676,65.3,1.745822153,0,59,6489,99.54,66.722,
5/15/2020 22:35,5.74802,65.3,1.741806873,0,59,6486,99.54,66.83,
5/15/2020 22:40,5.70865,65.3,1.749846689,0,59,6488,99.53,66.92,
5/15/2020 22:45,5.59054,65.3,1.737800829,0,59,6485,99.53,66.974,
5/15/2020 22:50,5.5118,65.3,1.745822153,0,59,6488,99.53,66.938,
5/15/2020 22:55,5.43306,65.3,1.749846689,0,59,6486,99.52,66.884,
5/15/2020 23:00,5.39369,65.3,1.753880502,0,59,6486,99.52,66.83,
5/15/2020 23:05,5.43306,65.3,1.749846689,0,59,6487,99.51,66.812,
5/15/2020 23:10,5.5118,65.3,1.749846689,0,59,6489,99.51,66.812,
5/15/2020 23:15,5.59054,65.336,1.749846689,0,59,6486,99.5,66.866,
5/15/2020 23:20,5.62991,65.336,1.753880502,0,59,6487,99.5,66.956,
5/15/2020 23:25,5.66928,65.48,1.745822153,0,59,6487,99.49,67.046,
5/15/2020 23:30,5.66928,65.48,1.745822153,0,59,6487,99.49,67.154,
5/15/2020 23:35,5.62991,65.48,1.741806873,0,59,6487,99.49,67.244,
5/15/2020 23:40,5.55117,65.48,1.741806873,0,59,6488,99.49,67.298,
5/15/2020 23:45,5.5118,65.48,1.745822153,0,59,6488,99.49,67.262,
5/15/2020 23:50,5.43306,65.48,1.741806873,0,59,6486,99.49,67.154,
5/15/2020 23:55,5.39369,65.48,1.741806873,0,59,6485,99.48,66.992,
5/16/2020 0:00,5.43306,65.48,1.737800829,0,59,6489,99.48,66.848,
5/16/2020 0:05,5.39369,65.48,1.721868575,0,52,6316,99.48,67.046,
5/16/2020 0:10,5.47243,65.48,1.721868575,0,52,6306,99.47,67.316,
5/16/2020 0:15,5.5118,65.48,1.721868575,0,52,6303,99.47,67.424,
5/16/2020 0:20,5.55117,65.48,1.713957308,0,57,6426,99.47,67.118,
5/16/2020 0:25,5.59054,65.48,1.717908387,0,57,6439,99.47,66.776,
5/16/2020 0:30,5.59054,65.48,1.717908387,0,57,6446,99.47,66.668,
5/16/2020 0:35,5.62991,65.48,1.725837892,0,57,6449,99.47,66.668,
5/16/2020 0:40,5.62991,65.48,1.725837892,0,58,6454,99.47,66.722,
5/16/2020 0:45,5.62991,65.48,1.721868575,0,58,6456,99.47,66.812,
5/16/2020 0:50,5.59054,65.48,1.721868575,0,58,6458,99.48,66.884,
5/16/2020 0:55,5.59054,65.48,1.721868575,0,58,6459,99.47,66.956,
5/16/2020 1:00,5.47243,65.48,1.717908387,0,58,6459,99.47,66.974,
5/16/2020 1:05,5.43306,65.48,1.721868575,0,58,6458,99.46,66.902,
5/16/2020 1:10,5.43306,65.48,1.725837892,0,58,6462,99.46,66.812,
5/16/2020 1:15,5.39369,65.48,1.713957308,0,58,6461,99.46,66.686,
5/16/2020 1:20,5.47243,65.48,1.725837892,0,58,6462,99.45,66.542,
5/16/2020 1:25,5.70865,65.588,1.717908387,0,58,6463,99.44,66.344,
5/16/2020 1:30,5.98424,65.516,1.721868575,0,58,6462,99.44,66.218,
5/16/2020 1:35,6.22046,65.552,1.729816359,0,58,6464,99.43,66.182,
5/16/2020 1:40,6.33857,65.588,1.729816359,0,58,6466,99.43,66.236,
5/16/2020 1:45,6.37794,65.588,1.729816359,0,58,6465,99.43,66.272,
5/16/2020 1:50,6.18109,65.48,1.733803998,0,58,6465,99.42,66.218,
5/16/2020 1:55,5.94487,65.48,1.725837892,0,58,6464,99.42,66.074,
5/16/2020 2:00,5.78739,65.48,1.733803998,0,58,6463,99.41,65.912,
5/16/2020 2:05,5.82676,65.552,1.725837892,0,58,6464,99.41,65.768,
5/16/2020 2:10,6.25983,65.66,1.725837892,0,58,6464,99.4,65.624,
5/16/2020 2:15,6.6929,65.66,1.725837892,0,58,6464,99.4,65.462,
5/16/2020 2:20,6.6929,65.66,1.729816359,0,58,6464,99.39,65.282,
5/16/2020 2:25,6.53542,65.66,1.733803998,0,58,6464,99.39,65.084,
5/16/2020 2:30,6.2992,65.66,1.737800829,0,58,6463,99.39,64.994,
5/16/2020 2:35,6.06298,65.66,1.733803998,0,58,6463,99.39,65.012,
5/16/2020 2:40,5.9055,65.66,1.733803998,0,58,6461,99.39,65.138,
5/16/2020 2:45,5.78739,65.66,1.725837892,0,58,6464,99.38,65.318,
5/16/2020 2:50,5.70865,65.66,1.721868575,0,58,6464,99.37,65.516,
5/16/2020 2:55,5.66928,65.804,1.717908387,0,58,6464,99.37,65.678,
5/16/2020 3:00,5.59054,65.84,1.710015315,0,58,6463,99.38,65.786,
5/16/2020 3:05,5.55117,65.84,1.710015315,0,58,6461,99.37,65.75,
5/16/2020 3:10,5.47243,65.84,1.706082389,0,58,6464,99.38,65.642,
5/16/2020 3:15,5.43306,65.84,1.710015315,0,58,6463,99.38,65.57,
5/16/2020 3:20,5.43306,65.84,1.713957308,0,58,6464,99.38,65.588,
5/16/2020 3:25,5.47243,65.84,1.702158508,0,58,6465,99.38,65.678,
5/16/2020 3:30,5.43306,65.84,1.690440932,0,58,6463,99.37,65.714,
5/16/2020 3:35,5.43306,65.84,1.6943378,0,58,6463,99.37,65.624,
5/16/2020 3:40,5.39369,65.84,1.698243652,0,58,6462,99.37,65.498,
5/16/2020 3:45,5.39369,65.84,1.702158508,0,58,6464,99.37,65.39,
5/16/2020 3:50,5.35432,65.84,1.702158508,0,58,6463,99.38,65.264,
5/16/2020 3:55,5.39369,65.84,1.6943378,0,58,6464,99.37,65.084,
5/16/2020 4:00,5.39369,65.84,1.698243652,0,58,6464,99.36,64.922,
5/16/2020 4:05,5.39369,65.84,1.706082389,0,58,6464,99.36,64.796,
5/16/2020 4:10,5.35432,65.84,1.698243652,0,58,6465,99.35,64.742,
5/16/2020 4:15,5.35432,65.84,1.706082389,0,58,6462,99.34,64.742,
5/16/2020 4:20,5.35432,65.84,1.710015315,0,58,6464,99.34,64.76,
5/16/2020 4:25,5.39369,65.84,1.710015315,0,58,6464,99.33,64.688,
5/16/2020 4:30,5.35432,65.84,1.710015315,0,58,6462,99.32,64.526,
5/16/2020 4:35,5.35432,65.84,1.713957308,0,58,6464,99.33,64.382,
5/16/2020 4:40,5.35432,65.84,1.717908387,0,58,6464,99.32,64.31,
5/16/2020 4:45,5.39369,65.804,1.717908387,0,58,6464,99.33,64.328,
5/16/2020 4:50,5.39369,65.66,1.717908387,0,58,6464,99.34,64.31,
5/16/2020 4:55,5.39369,65.66,1.721868575,0,58,6463,99.33,64.256,
5/16/2020 5:00,5.55117,65.66,1.729816359,0,58,6465,99.33,64.184,
5/16/2020 5:05,5.59054,65.66,1.729816359,0,58,6464,99.32,64.076,
5/16/2020 5:10,5.62991,65.66,1.729816359,0,58,6465,99.33,64.004,
5/16/2020 5:15,5.70865,65.66,1.931968317,0,58,6464,99.33,64.076,
5/16/2020 5:20,5.70865,65.516,1.99986187,0,58,6467,99.33,64.202,
5/16/2020 5:25,5.66928,65.48,1.99986187,0,58,6462,99.33,64.328,
5/16/2020 5:30,5.62991,65.48,1.990673339,0,58,6467,99.33,64.4,
5/16/2020 5:35,5.62991,65.48,1.990673339,0,58,6467,99.34,64.274,
5/16/2020 5:40,5.55117,65.444,1.99986187,0,58,6470,99.33,64.058,
5/16/2020 5:45,5.5118,65.408,2.009092813,0,58,6471,99.33,63.842,
5/16/2020 5:50,5.5118,65.3,2.01372425,0,58,6470,99.33,63.644,
5/16/2020 5:55,5.47243,65.3,2.01372425,0,58,6470,99.33,63.536,
5/16/2020 6:00,5.43306,65.336,2.01372425,0,58,6470,99.34,63.59,
5/16/2020 6:05,5.43306,65.336,2.01372425,0,58,6467,99.34,63.716,
5/16/2020 6:10,5.43306,65.3,2.01372425,0,58,6470,99.35,63.788,
5/16/2020 6:15,5.39369,65.3,2.023019179,0,58,6467,99.36,63.734,
5/16/2020 6:20,5.39369,65.3,2.018366364,0,58,6467,99.37,63.644,
5/16/2020 6:25,5.39369,65.3,2.023019179,0,58,6465,99.37,63.662,
5/16/2020 6:30,5.66928,65.3,2.02768272,0,58,6467,99.37,63.806,
5/16/2020 6:35,5.94487,65.3,2.02768272,0,58,6469,99.37,64.004,
5/16/2020 6:40,6.02361,65.3,2.032357011,0,58,6467,99.37,64.238,
5/16/2020 6:45,6.10235,65.3,2.192804935,0,58,6467,99.38,64.4,
5/16/2020 6:50,6.10235,65.228,2.824879975,0,58,6465,99.38,64.49,
5/16/2020 6:55,6.02361,65.12,3.140508694,0,58,6467,99.39,64.508,
5/16/2020 7:00,5.94487,65.048,3.349654392,0,58,6466,99.39,64.508,
5/16/2020 7:05,5.86613,64.94,3.427677865,0,58,6467,99.4,64.508,
5/16/2020 7:10,5.82676,64.94,3.491403155,0,58,6467,99.4,64.526,
5/16/2020 7:15,5.74802,64.94,3.515604405,0,58,6466,99.4,64.598,
5/16/2020 7:20,5.66928,64.94,3.539973411,0,58,6467,99.41,64.742,
5/16/2020 7:25,5.74802,64.94,3.548133892,0,58,6467,99.42,64.958,
5/16/2020 7:30,5.74802,64.94,3.556313186,0,58,6466,99.42,65.192,
5/16/2020 7:35,5.70865,64.94,3.564511334,0,58,6467,99.43,65.444,
5/16/2020 7:40,5.66928,64.94,3.572728382,0,58,6466,99.43,65.678,
5/16/2020 7:45,5.86613,64.94,3.572728382,0,58,6467,99.44,65.894,
5/16/2020 7:50,5.9055,64.94,3.580964371,0,58,6467,99.44,66.092,
5/16/2020 7:55,5.86613,64.94,3.589219346,0,58,6467,99.45,66.29,
5/16/2020 8:00,5.78739,64.94,3.60578643,0,58,6466,99.45,66.452,
5/16/2020 8:05,5.70865,65.12,3.614098626,0,58,6468,99.46,66.596,
5/16/2020 8:10,5.59054,65.12,3.60578643,0,58,6466,99.47,66.722,
5/16/2020 8:15,5.55117,65.12,3.622429984,0,58,6467,99.48,66.794,
5/16/2020 8:20,5.47243,65.12,3.622429984,0,58,6467,99.48,66.758,
5/16/2020 8:25,5.47243,65.12,3.630780548,0,58,6466,99.49,66.704,
5/16/2020 8:30,5.47243,65.12,3.639150361,0,58,6467,99.49,66.632,
5/16/2020 8:35,5.39369,65.12,3.630780548,0,58,6464,99.49,66.56,
5/16/2020 8:40,5.39369,65.12,3.647539469,0,58,6466,99.49,66.488,
5/16/2020 8:45,5.39369,65.192,3.647539469,0,58,6468,99.48,66.47,
5/16/2020 8:50,5.39369,65.3,3.655947916,0,58,6467,99.48,66.542,
5/16/2020 8:55,5.43306,65.3,3.655947916,0,58,6467,99.49,66.632,
5/16/2020 9:00,5.43306,65.3,3.647539469,0,58,6467,99.49,66.758,
5/16/2020 9:05,5.39369,65.3,3.655947916,0,58,6470,99.48,66.902,
5/16/2020 9:10,5.43306,65.3,3.647539469,0,58,6467,99.48,67.082,
5/16/2020 9:15,5.39369,65.408,3.647539469,0,58,6467,99.49,67.262,
5/16/2020 9:20,5.39369,65.48,3.655947916,0,58,6467,99.49,67.442,
5/16/2020 9:25,5.39369,65.48,3.655947916,0,58,6467,99.49,67.676,
5/16/2020 9:30,5.39369,65.48,3.664375746,0,58,6469,99.49,67.91,
5/16/2020 9:35,5.39369,65.588,3.664375746,0,58,6468,99.49,68.144,
5/16/2020 9:40,5.39369,65.66,3.681289736,0,58,6468,99.49,68.414,
5/16/2020 9:45,5.35432,65.84,3.672823005,0,58,6466,99.49,68.702,
5/16/2020 9:50,5.35432,65.984,3.689775986,0,58,6467,99.49,68.972,
5/16/2020 9:55,5.39369,66.128,3.681289736,0,58,6468,99.49,69.188,
5/16/2020 10:00,5.39369,66.272,3.664375746,0,58,6468,99.49,69.314,
5/16/2020 10:05,5.39369,66.416,3.672823005,0,58,6470,99.49,69.368,
5/16/2020 10:10,5.39369,66.56,3.672823005,0,58,6470,99.49,69.476,
5/16/2020 10:15,5.39369,66.704,3.681289736,0,58,6469,99.49,69.638,
5/16/2020 10:20,5.39369,66.884,3.681289736,0,58,6469,99.49,69.836,
5/16/2020 10:25,5.35432,67.028,3.681289736,0,58,6470,99.49,70.034,
5/16/2020 10:30,5.35432,67.28,3.672823005,0,58,6470,99.49,70.214,
5/16/2020 10:35,5.31495,67.424,3.655947916,0,58,6470,99.49,70.34,
5/16/2020 10:40,5.31495,67.604,3.639150361,0,58,6470,99.49,70.376,
5/16/2020 10:45,5.35432,67.712,3.655947916,0,58,6470,99.48,70.43,
5/16/2020 10:50,5.35432,67.82,3.647539469,0,58,6469,99.48,70.538,
5/16/2020 10:55,5.39369,67.964,3.655947916,0,58,6470,99.48,70.646,
5/16/2020 11:00,5.35432,68.036,3.630780548,0,58,6467,99.48,70.736,
5/16/2020 11:05,5.35432,68.18,3.614098626,0,58,6470,99.49,70.862,
5/16/2020 11:10,5.35432,68.18,3.597493352,0,58,6470,99.49,70.988,
5/16/2020 11:15,5.39369,68.324,3.630780548,0,58,6467,99.49,71.078,
5/16/2020 11:20,5.35432,68.36,3.622429984,0,58,6473,99.49,71.15,
5/16/2020 11:25,5.35432,68.432,3.639150361,0,58,6470,99.49,71.258,
5/16/2020 11:30,5.35432,68.54,3.614098626,0,58,6469,99.49,71.402,
5/16/2020 11:35,5.35432,68.54,3.597493352,0,58,6473,99.49,71.546,
5/16/2020 11:40,5.39369,68.54,3.60578643,0,58,6472,99.49,71.618,
5/16/2020 11:45,5.35432,68.54,3.614098626,0,58,6471,99.49,71.636,
5/16/2020 11:50,5.35432,68.576,3.60578643,0,58,6472,99.49,71.6,
5/16/2020 11:55,5.35432,68.72,3.589219346,0,58,6470,99.49,71.546,
5/16/2020 12:00,5.35432,68.72,3.580964371,0,58,6472,99.48,71.51,
5/16/2020 12:05,5.35432,68.72,3.556313186,0,58,6473,99.48,71.492,
5/16/2020 12:10,5.35432,68.648,3.580964371,0,58,6474,99.47,71.492,
5/16/2020 12:15,5.39369,68.54,3.580964371,0,58,6473,99.47,71.492,
5/16/2020 12:20,5.39369,68.54,3.572728382,0,58,6474,99.46,71.456,
5/16/2020 12:25,5.39369,68.54,3.564511334,0,59,6475,99.46,71.438,
5/16/2020 12:30,5.35432,68.36,3.564511334,0,58,6474,99.46,71.474,
5/16/2020 12:35,5.35432,68.324,3.564511334,0,59,6476,99.46,71.51,
5/16/2020 12:40,5.35432,68.18,3.580964371,0,58,6473,99.46,71.564,
5/16/2020 12:45,5.39369,68.18,3.580964371,0,58,6474,99.45,71.654,
5/16/2020 12:50,5.35432,68.144,3.589219346,0,59,6475,99.45,71.762,
5/16/2020 12:55,5.35432,68,3.589219346,0,59,6478,99.44,71.834,
5/16/2020 13:00,5.35432,68,3.589219346,0,58,6474,99.44,71.87,
5/16/2020 13:05,5.35432,68,3.589219346,0,58,6473,99.44,71.834,
5/16/2020 13:10,5.31495,67.82,3.597493352,0,58,6473,99.43,71.762,
5/16/2020 13:15,5.31495,67.82,3.597493352,0,59,6476,99.43,71.69,
5/16/2020 13:20,5.35432,67.82,3.60578643,0,59,6477,99.43,71.708,
5/16/2020 13:25,5.35432,67.82,3.597493352,0,59,6478,99.42,71.708,
5/16/2020 13:30,5.35432,67.82,3.60578643,0,59,6477,99.41,71.69,
5/16/2020 13:35,5.35432,67.712,3.60578643,0,59,6477,99.41,71.618,
5/16/2020 13:40,5.35432,67.64,3.60578643,0,59,6477,99.41,71.564,
5/16/2020 13:45,5.31495,67.64,3.614098626,0,58,6474,99.4,71.474,
5/16/2020 13:50,5.35432,67.64,3.60578643,0,59,6475,99.4,71.402,
5/16/2020 13:55,5.31495,67.64,3.60578643,0,59,6480,99.4,71.348,
5/16/2020 14:00,5.35432,67.64,3.60578643,0,59,6477,99.4,71.348,
5/16/2020 14:05,5.35432,67.64,3.597493352,0,59,6477,99.39,71.402,
5/16/2020 14:10,5.35432,67.604,3.597493352,0,59,6479,99.39,71.456,
5/16/2020 14:15,5.35432,67.46,3.614098626,0,59,6477,99.38,71.492,
5/16/2020 14:20,5.39369,67.46,3.622429984,0,59,6478,99.37,71.546,
5/16/2020 14:25,5.35432,67.46,3.614098626,0,59,6477,99.38,71.6,
5/16/2020 14:30,5.31495,67.46,3.622429984,0,59,6480,99.37,71.672,
5/16/2020 14:35,5.35432,67.46,3.622429984,0,59,6479,99.36,71.708,
5/16/2020 14:40,5.31495,67.46,3.614098626,0,59,6475,99.36,71.69,
5/16/2020 14:45,5.31495,67.46,3.622429984,0,59,6480,99.35,71.654,
5/16/2020 14:50,5.31495,67.46,3.622429984,0,59,6478,99.35,71.618,
5/16/2020 14:55,5.27558,67.424,3.614098626,0,59,6476,99.35,71.564,
5/16/2020 15:00,5.31495,67.28,3.614098626,0,59,6480,99.34,71.492,
5/16/2020 15:05,5.27558,67.28,3.622429984,0,59,6479,99.34,71.402,
5/16/2020 15:10,5.27558,67.28,3.614098626,0,59,6479,99.34,71.312,
5/16/2020 15:15,5.27558,67.28,3.614098626,0,59,6479,99.34,71.24,
5/16/2020 15:20,5.27558,67.28,3.622429984,0,59,6479,99.34,71.186,
5/16/2020 15:25,5.31495,67.28,3.622429984,0,59,6477,99.34,71.15,
5/16/2020 15:30,5.27558,67.28,3.622429984,0,59,6480,99.33,71.114,
